,day,month,year,post_category,comp_category,target_audience,min_team_size,max_team_size,registration_fee,number_category,cat_invalid,cat_religious_competition,cat_web_development,cat_ui/ux_competition,cat_non-it_competition,cat_competitive_programming,cat_cybersecurity/network,cat_science_olympiad,cat_game_development,cat_ai,cat_hackathon,cat_mobile_development,cat_robotic/iot,cat_data_science,cat_business_plan,cat_data_analyst,cat_smart_city,cat_python,cat_product_competition,aud_umum,aud_mahasiswa,aud_sma,aud_sd,aud_smp,aud_invalid,aud_tk,min_registration_fee,max_registration_fee,fee_type
1078,2,10,2023,COMPETITION,['Robotic/IoT'],"['Umum', 'SMA']",1,1,[450000],1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,450000,450000,Paid
1079,29,9,2023,COMPETITION,['UI/UX Competition'],['Umum'],1,1,[0],1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1080,27,9,2023,COMPETITION,['Science Olympiad'],['SMA'],-1,-1,[100000],1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100000,100000,Paid
1081,26,9,2023,COMPETITION,['Web Development'],['Umum'],1,1,[0],1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1082,24,9,2023,COMPETITION,['Competitive Programming'],['Umum'],-1,-1,[0],1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1083,22,9,2023,COMPETITION,['Competitive Programming'],"['Umum', 'SMA']",-1,-1,[0],1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Free
1084,22,9,2023,COMPETITION,"['Web Development', 'UI/UX Competition', 'Non-IT Competition']",['Umum'],-1,-1,[0],3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1085,19,9,2023,COMPETITION,"['Competitive Programming', 'Python']",['Umum'],1,1,[0],2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Free
1086,18,9,2023,COMPETITION,['Science Olympiad'],['SMA'],1,2,[0],1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Free
1087,18,9,2023,COMPETITION,"['Competitive Programming', 'Cybersecurity/Network']",['Umum'],2,4,[0],2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1088,17,9,2023,COMPETITION,"['Competitive Programming', 'Web Development', 'UI/UX Competition']",['Mahasiswa'],1,1,[30000],3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30000,30000,Paid
1089,17,9,2023,COMPETITION,"['Non-IT Competition', 'UI/UX Competition', 'Science Olympiad', 'Religious Competition']",['Umum'],-1,-1,[60000],4,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60000,60000,Paid
1090,15,9,2023,COMPETITION,['Competitive Programming'],['Umum'],-1,-1,[0],1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1091,13,9,2023,OTHER,['Invalid'],['Umum'],-1,-1,[0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1092,12,9,2023,COMPETITION,['Non-IT Competition'],"['SMP', 'SMA']",-1,-1,[0],1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Free
1093,11,9,2023,OTHER,['Invalid'],['Umum'],-1,-1,[0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1094,10,9,2023,OTHER,['Invalid'],['Umum'],-1,-1,[0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1095,9,9,2023,COMPETITION,"['Web Development', 'UI/UX Competition', 'Non-IT Competition']",['Umum'],1,1,[0],3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1096,8,9,2023,COMPETITION,['Non-IT Competition'],['Umum'],-1,-1,[0],1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1097,8,9,2023,COMPETITION,"['Web Development', 'Non-IT Competition']",['Umum'],1,1,[0],2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1098,7,9,2023,COMPETITION,['Web Development'],"['Mahasiswa', 'Umum']",1,1,[0],1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Free
1099,6,9,2023,COMPETITION,['Science Olympiad'],['SMA'],1,1,[0],1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Free
1100,5,9,2023,COMPETITION,['Robotic/IoT'],['Umum'],-1,-1,[0],1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1101,3,9,2023,OTHER,['Invalid'],['Umum'],-1,-1,[0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1102,3,9,2023,COMPETITION,"['Non-IT Competition', 'UI/UX Competition']",['Mahasiswa'],1,1,[60000],2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60000,60000,Paid
1103,3,9,2023,COMPETITION,['UI/UX Competition'],"['Mahasiswa', 'SMA']",-1,-1,[0],1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Free
1104,2,9,2023,COMPETITION,"['Competitive Programming', 'Non-IT Competition', 'Science Olympiad']","['Mahasiswa', 'Umum']",3,3,[0],3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Free
1105,1,9,2023,COMPETITION,"['Non-IT Competition', 'Robotic/IoT']","['SMP', 'SD']",1,1,[75000],2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,75000,75000,Paid
1106,1,9,2023,COMPETITION,"['Hackathon', 'Invalid']",['Umum'],-1,-1,[0],2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1107,1,9,2023,COMPETITION,"['Competitive Programming', 'Cybersecurity/Network', 'UI/UX Competition']","['Mahasiswa', 'Umum', 'SMA']",1,1,[80000],3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,80000,80000,Paid
1108,1,9,2023,COMPETITION,['UI/UX Competition'],['Umum'],1,1,[49000],1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,49000,49000,Paid
1109,30,8,2023,COMPETITION,"['Competitive Programming', 'Non-IT Competition']",['Umum'],1,1,[0],2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1110,30,8,2023,OTHER,['Invalid'],['Umum'],-1,-1,[0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1111,30,8,2023,COMPETITION,['Data Science'],"['Mahasiswa', 'Umum']",-1,-1,[150000],1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,150000,150000,Paid
1112,30,8,2023,COMPETITION,"['Competitive Programming', 'Non-IT Competition', 'Robotic/IoT']","['Mahasiswa', 'Umum', 'SMA']",-1,-1,"[65000, 75000, 100000]",3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,65000,100000,Paid
1113,30,8,2023,COMPETITION,['Robotic/IoT'],['SMA'],1,1,[0],1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Free
1114,30,8,2023,COMPETITION,['Robotic/IoT'],"['SMP', 'Umum', 'SD', 'SMA', 'Mahasiswa']",-1,-1,[0],1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,Free
1115,30,8,2023,COMPETITION,['Competitive Programming'],['Umum'],1,1,[50000],1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50000,50000,Paid
1116,30,8,2023,COMPETITION,"['Competitive Programming', 'Web Development', 'UI/UX Competition', 'Cybersecurity/Network', 'Business Plan']",['Umum'],1,1,[0],5,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1117,29,8,2023,COMPETITION,['Competitive Programming'],['Mahasiswa'],3,3,[0],1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Free
1118,29,8,2023,COMPETITION,"['Competitive Programming', 'Non-IT Competition', 'UI/UX Competition']","['Mahasiswa', 'Umum']",1,1,[50000],3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,50000,50000,Paid
1119,28,8,2023,COMPETITION,['Non-IT Competition'],['Umum'],-1,-1,[0],1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1120,26,8,2023,COMPETITION,['Science Olympiad'],['Umum'],-1,-1,[0],1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1121,26,8,2023,COMPETITION,['Invalid'],['Umum'],-1,-1,[0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1122,22,8,2023,COMPETITION,['UI/UX Competition'],"['Mahasiswa', 'SMA']",1,1,[0],1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Free
1123,21,8,2023,OTHER,['Invalid'],['Umum'],-1,-1,[0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1124,21,8,2023,COMPETITION,['Game Development'],"['Mahasiswa', 'Umum']",-1,-1,[0],1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Free
1125,16,8,2023,COMPETITION,"['UI/UX Competition', 'Web Development', 'Mobile Development']",['Umum'],1,1,[0],3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1126,16,8,2023,COMPETITION,['Cybersecurity/Network'],['Umum'],-1,-1,[0],1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1127,15,8,2023,COMPETITION,['Cybersecurity/Network'],['Umum'],1,1,[0],1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1128,15,8,2023,COMPETITION,['Science Olympiad'],['Umum'],-1,-1,[0],1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1129,15,8,2023,COMPETITION,['Invalid'],"['Mahasiswa', 'Umum', 'SMA']",-1,-1,"[250000, 75000, 300000]",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,75000,300000,Paid
1130,15,8,2023,COMPETITION,"['Non-IT Competition', 'Cybersecurity/Network', 'Business Plan']",['Umum'],1,1,[0],3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1131,14,8,2023,COMPETITION,"['Non-IT Competition', 'Data Science', 'Science Olympiad']",['Mahasiswa'],2,2,[0],3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Free
1132,14,8,2023,COMPETITION,"['Competitive Programming', 'Non-IT Competition', 'Robotic/IoT']",['Umum'],1,1,[0],3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1133,14,8,2023,COMPETITION,"['AI', 'Web Development', 'Non-IT Competition']","['Mahasiswa', 'Umum']",1,1,[0],3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Free
1134,13,8,2023,COMPETITION,"['Hackathon', 'Non-IT Competition', 'Robotic/IoT']","['Mahasiswa', 'SMA']",-1,-1,[0],3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Free
1135,13,8,2023,COMPETITION,"['Non-IT Competition', 'Science Olympiad', 'Religious Competition']",['Umum'],1,1,[0],3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1136,9,8,2023,COMPETITION,"['Non-IT Competition', 'Robotic/IoT']",['Umum'],1,1,[0],2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1137,9,8,2023,COMPETITION,['UI/UX Competition'],['Umum'],1,1,[0],1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1138,7,8,2023,COMPETITION,"['Non-IT Competition', 'UI/UX Competition']",['Umum'],1,1,[0],2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1139,4,8,2023,OTHER,['Invalid'],['Umum'],-1,-1,[0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1140,4,8,2023,OTHER,['Invalid'],['Umum'],-1,-1,[0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1141,4,8,2023,COMPETITION,"['UI/UX Competition', 'Science Olympiad']",['Mahasiswa'],1,1,[50000],2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50000,50000,Paid
1142,2,8,2023,COMPETITION,"['Non-IT Competition', 'UI/UX Competition']",['Umum'],1,1,[25000],2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25000,25000,Paid
1143,2,8,2023,COMPETITION,"['Non-IT Competition', 'UI/UX Competition', 'Science Olympiad', 'Religious Competition']",['Umum'],1,1,[0],4,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1144,2,8,2023,COMPETITION,"['Science Olympiad', 'Non-IT Competition', 'Robotic/IoT']","['Mahasiswa', 'SMA']",-1,-1,[0],3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Free
1145,2,8,2023,COMPETITION,['Cybersecurity/Network'],['Umum'],-1,-1,[120000],1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,120000,120000,Paid
1146,2,8,2023,COMPETITION,"['Non-IT Competition', 'Science Olympiad']","['Mahasiswa', 'Umum']",-1,-1,[0],2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Free
1147,2,8,2023,COMPETITION,"['Non-IT Competition', 'Robotic/IoT', 'Science Olympiad']",['Umum'],1,1,[0],3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1148,2,8,2023,COMPETITION,['Competitive Programming'],['Umum'],1,1,[0],1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1149,30,7,2023,COMPETITION,"['Web Development', 'UI/UX Competition', 'Non-IT Competition']","['Umum', 'SMA']",1,1,[0],3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Free
1150,30,7,2023,COMPETITION,"['AI', 'Data Science', 'Data Analyst']",['Umum'],-1,-1,[0],3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Free
1151,30,7,2023,COMPETITION,"['Competitive Programming', 'Non-IT Competition', 'UI/UX Competition', 'Game Development']","['SMP', 'Umum', 'SD', 'SMA', 'Mahasiswa']",1,1,[50000],4,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,50000,50000,Paid
1152,29,7,2023,COMPETITION,"['Non-IT Competition', 'Cybersecurity/Network']",['Umum'],1,3,[50000],2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50000,50000,Paid
1153,28,7,2023,COMPETITION,"['Non-IT Competition', 'Science Olympiad']",['SMA'],1,1,[0],2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Free
1154,26,7,2023,COMPETITION,"['Hackathon', 'Non-IT Competition']",['Umum'],1,3,[0],2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1155,26,7,2023,COMPETITION,"['Hackathon', 'UI/UX Competition', 'Game Development']","['Mahasiswa', 'Umum']",-1,-1,[0],3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Free
1156,25,7,2023,COMPETITION,['Non-IT Competition'],['Umum'],-1,-1,[0],1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1157,25,7,2023,COMPETITION,['Hackathon'],['Umum'],1,1,[0],1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1158,22,7,2023,COMPETITION,"['Non-IT Competition', 'Science Olympiad']",['Umum'],-1,-1,[0],2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1159,22,7,2023,COMPETITION,"['Web Development', 'UI/UX Competition', 'Business Plan']",['Umum'],1,5,"[125000, 200000, 150000]",3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,125000,200000,Paid
1160,22,7,2023,COMPETITION,"['Non-IT Competition', 'Cybersecurity/Network', 'UI/UX Competition']",['Umum'],1,1,[0],3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1161,21,7,2023,COMPETITION,"['Web Development', 'UI/UX Competition', 'Non-IT Competition']",['SMA'],1,1,[60000],3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,60000,60000,Paid
1162,21,7,2023,COMPETITION,"['Non-IT Competition', 'UI/UX Competition', 'Business Plan']","['Mahasiswa', 'Umum']",2,3,[150000],3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,150000,150000,Paid
1163,20,7,2023,COMPETITION,"['Competitive Programming', 'UI/UX Competition']","['Mahasiswa', 'SMA']",-1,-1,[0],2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Free
1164,20,7,2023,COMPETITION,"['Non-IT Competition', 'UI/UX Competition']","['Mahasiswa', 'Umum']",1,1,[10000],2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10000,10000,Paid
1165,20,7,2023,COMPETITION,"['Competitive Programming', 'Invalid']",['Umum'],-1,-1,[0],2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1166,19,7,2023,COMPETITION,"['Non-IT Competition', 'Business Plan']",['Umum'],1,1,[0],2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1167,19,7,2023,COMPETITION,['UI/UX Competition'],['Umum'],1,1,[50000],1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50000,50000,Paid
1168,19,7,2023,COMPETITION,"['Competitive Programming', 'Non-IT Competition', 'Science Olympiad']",['Umum'],1,1,[0],3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1169,19,7,2023,COMPETITION,['Robotic/IoT'],['SMA'],1,1,[100000],1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,100000,100000,Paid
1170,18,7,2023,COMPETITION,"['AI', 'Data Science', 'Data Analyst']",['Umum'],-1,-1,[0],3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Free
1171,17,7,2023,COMPETITION,"['Competitive Programming', 'Non-IT Competition', 'UI/UX Competition']",['Mahasiswa'],1,5,[0],3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Free
1172,17,7,2023,OTHER,['Invalid'],['Umum'],-1,-1,[0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1173,17,7,2023,COMPETITION,"['Hackathon', 'Non-IT Competition']",['SMA'],-1,-1,[0],2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Free
1174,13,7,2023,COMPETITION,"['Hackathon', 'Non-IT Competition']",['Umum'],1,3,[0],2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1175,13,7,2023,COMPETITION,"['Web Development', 'Business Plan', 'Non-IT Competition']",['Umum'],1,1,[0],3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1176,11,7,2023,OTHER,['Invalid'],['Umum'],-1,-1,[0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1177,11,7,2023,OTHER,['Invalid'],['Umum'],-1,-1,[0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1178,11,7,2023,COMPETITION,['Data Science'],['Umum'],1,3,[0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1179,11,7,2023,COMPETITION,['Hackathon'],"['Mahasiswa', 'Umum']",-1,-1,[0],1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Free
1180,10,7,2023,COMPETITION,['Non-IT Competition'],['Umum'],1,1,[75000],1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,75000,75000,Paid
1181,10,7,2023,COMPETITION,['Science Olympiad'],['Umum'],-1,-1,[0],1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1182,10,7,2023,OTHER,['Invalid'],['Umum'],-1,-1,[0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1183,9,7,2023,COMPETITION,"['Competitive Programming', 'Non-IT Competition']",['Umum'],-1,-1,[0],2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1184,9,7,2023,OTHER,['Invalid'],['Umum'],-1,-1,[0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1185,8,7,2023,COMPETITION,"['Hackathon', 'Non-IT Competition']","['SD', 'SMA']",-1,-1,[0],2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Free
1186,7,7,2023,OTHER,['Invalid'],['Umum'],-1,-1,[0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1187,7,7,2023,COMPETITION,"['Competitive Programming', 'Non-IT Competition']",['Umum'],1,1,[0],2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1188,7,7,2023,COMPETITION,"['Web Development', 'UI/UX Competition', 'Non-IT Competition']","['Mahasiswa', 'Umum', 'SMA']",1,1,[0],3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,Free
1189,4,7,2023,COMPETITION,['Hackathon'],['Umum'],-1,-1,[0],1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1190,4,7,2023,OTHER,['Invalid'],['Umum'],-1,-1,[0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
1191,4,7,2023,COMPETITION,"['Non-IT Competition', 'Business Plan']",['Mahasiswa'],1,1,[-1],2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-1,-1,Not listed
1192,4,7,2023,COMPETITION,['Non-IT Competition'],['SD'],1,1,[0],1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Free
1193,3,7,2023,COMPETITION,"['Web Development', 'Non-IT Competition']","['Mahasiswa', 'Umum']",1,1,[50000],2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,50000,50000,Paid
1194,2,7,2023,COMPETITION,"['Hackathon', 'Non-IT Competition', 'UI/UX Competition']","['Mahasiswa', 'Umum']",-1,-1,[0],3,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Free
1195,30,6,2023,COMPETITION,"['Web Development', 'UI/UX Competition', 'Data Analyst', 'Non-IT Competition']","['Mahasiswa', 'Umum']",1,1,[0],4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,Free
1196,29,6,2023,COMPETITION,"['Non-IT Competition', 'UI/UX Competition']",['Umum'],-1,-1,[20000],2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20000,20000,Paid
